,date,timCool1,strCushion1,tmpMoldZone3,tmpFlange1,tmpMoldZone4,strPlasticisation1,tmpMoldZone1,tmpMoldZone2,spdInjection1,tmpMoldZone9,tmpMoldZone7,tmpMoldZone8,tmpOil,tmpMoldZone5,tmpMoldZone6,tmpMoldZone19,cntCycle,tmpMoldZone18,stsMachine,tmpMoldZone15,volTransfer1,tmpMoldZone14,tmpMoldZone17,strTransfer1,tmpMoldZone16,timTransfer1,timMoldClose,tmpBarrel1Zone5,tmpBarrel1Zone4,prsPomp1,tmpBarrel1Zone1,tmpBarrel1Zone3,tmpMoldZone20,tmpBarrel1Zone2,volShot1,timFill1,timMoldOpen,tmpMoldZone11,tmpMoldZone10,prsTransferHyd1,tmpMoldZone13,tmpMoldZone12,decMold,prsHoldSpec1,tmpNozle1,timestamp,prsInjectionHyd1,timCycle,sfc,frcClamp,timPlasticisation1,reason
23501,2020-12-16T23:16:13.000,16.5,21.1,295.0,90.0,295.0,70.4,296.0,295.0,43.7,0.0,0.0,0.0,40.0,296.0,0.0,0.0,69,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,38.0,255.0,270.0,0.0,260.0,0.0,1.8,3.45,0.0,0.0,59.46,0.0,0.0,1793,994.0,250.0,2020-12-17 02:16:13.0,77.99,45.8,"['S1081726001232303300', 'S108169700124301682', 'S108169700123301682', 'S1081726001242303300']",3885.0,12.39,[]
23502,2020-12-16T23:15:29.000,16.5,21.2,294.0,90.0,295.0,70.4,294.0,295.0,43.7,0.0,0.0,0.0,39.0,296.0,0.0,0.0,68,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,91.0,255.0,270.0,0.0,260.0,0.0,1.8,3.45,0.0,0.0,59.55,0.0,0.0,1793,994.0,250.0,2020-12-17 02:15:29.0,77.94,45.79,"['S108169700121301682', 'S1081726001212303300', 'S108169700122301682', 'S1081726001222303300']",3885.0,12.36,[]
23503,2020-12-16T23:16:58.000,16.5,21.2,295.0,89.0,295.0,70.4,294.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,70,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,42.0,255.0,270.0,0.0,260.0,0.0,1.81,3.45,0.0,0.0,59.46,0.0,0.0,1793,991.0,250.0,2020-12-17 02:16:58.0,77.82,45.8,"['S108169700126301682', 'S1081726001262303300', 'S1081726001252303300', 'S108169700125301682']",3885.0,12.46,[]
23504,2020-12-16T23:17:46.000,16.5,21.2,294.0,89.0,295.0,70.4,295.0,295.0,42.6,0.0,0.0,0.0,40.0,296.0,0.0,0.0,71,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,79.0,255.0,270.0,0.0,260.0,0.0,1.8,3.44,0.0,0.0,59.5,0.0,0.0,1793,994.0,250.0,2020-12-17 02:17:46.0,77.9,45.78,"['S108169700127301682', 'S1081726001282303300', 'S1081726001272303300', 'S108169700128301682']",3885.0,12.42,[]
23505,2020-12-16T23:18:31.000,16.5,21.2,295.0,90.0,295.0,70.4,297.0,295.0,43.7,0.0,0.0,0.0,40.0,296.0,0.0,0.0,72,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,40.0,255.0,270.0,0.0,260.0,0.0,1.8,3.45,0.0,0.0,59.46,0.0,0.0,1793,993.0,250.0,2020-12-17 02:18:31.0,77.86,45.79,"['S1081726001292303300', 'S108169700129301682', 'S1081726001302303300', 'S108169700130301682']",3885.0,12.39,[]
23506,2020-12-16T23:19:15.000,16.5,21.2,295.0,90.0,295.0,70.5,293.0,295.0,43.7,0.0,0.0,0.0,40.0,296.0,0.0,0.0,73,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,99.0,255.0,270.0,0.0,260.0,0.0,1.81,3.45,0.0,0.0,59.5,0.0,0.0,1793,995.0,250.0,2020-12-17 02:19:15.0,78.03,45.79,"['S1081726001312303300', 'S1081726001322303300', 'S108169700132301682', 'S108169700131301682']",3885.0,12.31,[]
23507,2020-12-16T23:20:04.000,16.5,21.2,295.0,90.0,295.0,70.5,293.0,295.0,43.7,0.0,0.0,0.0,40.0,296.0,0.0,0.0,74,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,68.0,255.0,270.0,0.0,260.0,0.0,1.8,3.45,0.0,0.0,59.42,0.0,0.0,1793,995.0,250.0,2020-12-17 02:20:04.0,78.03,45.8,"['S1081726001332303300', 'S1081726001342303300', 'S108169700134301682', 'S108169700133301682']",3885.0,12.33,[]
23508,2020-12-16T23:21:33.000,16.5,21.2,294.0,90.0,295.0,70.5,293.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,76,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,43.0,255.0,270.0,0.0,260.0,0.0,1.8,3.45,0.0,0.0,59.42,0.0,0.0,1793,995.0,250.0,2020-12-17 02:21:33.0,77.99,45.77,"['S108169700138301682', 'S1081726001382303300', 'S1081726001372303300', 'S108169700137301682']",3885.0,12.33,[]
23509,2020-12-16T23:20:48.000,16.5,21.2,295.0,90.0,295.0,70.4,296.0,295.0,43.7,0.0,0.0,0.0,40.0,296.0,0.0,0.0,75,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,39.0,255.0,270.0,0.0,260.0,0.0,1.8,3.45,0.0,0.0,59.34,0.0,0.0,1793,993.0,250.0,2020-12-17 02:20:48.0,77.82,45.79,"['S108169700136301682', 'S108169700135301682', 'S1081726001352303300', 'S1081726001362303300']",3885.0,12.36,[]
23510,2020-12-16T23:23:05.000,16.5,21.2,294.0,90.0,295.0,70.4,296.0,295.0,42.6,0.0,0.0,0.0,40.0,296.0,0.0,0.0,78,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,39.0,255.0,270.0,0.0,260.0,0.0,1.8,3.45,0.0,0.0,59.34,0.0,0.0,1793,990.0,250.0,2020-12-17 02:23:05.0,77.61,45.79,"['S1081726001412303300', 'S1081726001422303300', 'S108169700141301682', 'S108169700142301682']",3885.0,12.36,[]
23511,2020-12-16T23:23:50.000,16.5,21.2,295.0,90.0,295.0,70.5,293.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,79,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,99.0,255.0,270.0,0.0,260.0,0.0,1.8,3.45,0.0,0.0,59.38,0.0,0.0,1793,993.0,250.0,2020-12-17 02:23:50.0,77.82,45.78,"['S1081726001442303300', 'S108169700143301682', 'S108169700144301682', 'S1081726001432303300']",3885.0,12.36,[]
23512,2020-12-16T23:24:38.000,16.5,21.2,295.0,90.0,295.0,70.4,293.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,80,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,24.0,255.0,270.0,0.0,260.0,0.0,1.81,3.45,0.0,0.0,59.46,0.0,0.0,1793,991.0,250.0,2020-12-17 02:24:38.0,77.69,45.81,"['S1081726001452303300', 'S1081726001462303300', 'S108169700145301682', 'S108169700146301682']",3885.0,12.39,[]
23513,2020-12-16T23:26:07.000,16.5,21.2,294.0,89.0,295.0,70.5,293.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,82,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,116.0,255.0,270.0,0.0,260.0,0.0,1.81,3.45,0.0,0.0,59.5,0.0,0.0,1793,992.0,250.0,2020-12-17 02:26:07.0,77.78,45.78,"['S1081726001502303300', 'S108169700150301682', 'S1081726001492303300', 'S108169700149301682']",3885.0,12.35,[]
23514,2020-12-16T23:25:22.000,16.5,21.2,294.0,90.0,295.0,70.4,296.0,295.0,42.6,0.0,0.0,0.0,40.0,296.0,0.0,0.0,81,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,46.0,255.0,270.0,0.0,260.0,0.0,1.8,3.45,0.0,0.0,59.42,0.0,0.0,1793,992.0,250.0,2020-12-17 02:25:22.0,77.73,45.8,"['S1081726001472303300', 'S1081726001482303300', 'S108169700147301682', 'S108169700148301682']",3885.0,12.37,[]
23515,2020-12-16T23:26:55.000,16.5,21.3,294.0,89.0,295.0,70.5,295.0,295.0,43.7,0.0,0.0,0.0,40.0,296.0,0.0,0.0,83,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,46.0,255.0,270.0,0.0,260.0,0.0,1.81,3.45,0.0,0.0,59.38,0.0,0.0,1793,993.0,250.0,2020-12-17 02:26:55.0,77.86,45.79,"['S1081726001512303300', 'S108169700151301682', 'S108169700152301682', 'S1081726001522303300']",3885.0,12.35,[]
23516,2020-12-16T23:27:40.000,16.5,21.2,294.0,89.0,295.0,70.4,296.0,295.0,43.7,0.0,0.0,0.0,40.0,296.0,0.0,0.0,84,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,48.0,255.0,270.0,0.0,260.0,0.0,1.8,3.45,0.0,0.0,59.46,0.0,0.0,1793,991.0,250.0,2020-12-17 02:27:40.0,77.78,45.81,"['S1081726001542303300', 'S1081726001532303300', 'S108169700153301682', 'S108169700154301682']",3885.0,12.34,[]
23517,2020-12-16T23:29:12.000,16.5,21.2,294.0,90.0,295.0,70.4,293.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,86,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,39.0,255.0,270.0,0.0,260.0,0.0,1.8,3.45,0.0,0.0,59.42,0.0,0.0,1793,992.0,250.0,2020-12-17 02:29:12.0,77.78,45.8,"['S1081726001582303300', 'S108169700158301682', 'S108169700157301682', 'S1081726001572303300']",3885.0,12.35,[]
23518,2020-12-16T23:28:24.000,16.5,21.1,294.0,89.0,295.0,70.4,293.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,85,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,64.0,255.0,270.0,0.0,260.0,0.0,1.8,3.45,0.0,0.0,59.38,0.0,0.0,1793,988.0,250.0,2020-12-17 02:28:24.0,77.44,45.79,"['S1081726001562303300', 'S108169700155301682', 'S1081726001552303300', 'S108169700156301682']",3885.0,12.39,[]
23519,2020-12-16T23:22:21.000,16.5,21.2,295.0,90.0,295.0,70.4,295.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,77,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,60.0,255.0,270.0,0.0,260.0,0.0,1.8,3.44,0.0,0.0,59.34,0.0,0.0,1793,991.0,250.0,2020-12-17 02:22:21.0,77.69,45.79,"['S1081726001402303300', 'S108169700140301682', 'S108169700139301682', 'S1081726001392303300']",3885.0,12.38,"[531, 531]"
23520,2020-12-16T23:29:57.000,16.5,21.2,295.0,90.0,295.0,70.4,296.0,295.0,42.6,0.0,0.0,0.0,41.0,296.0,0.0,0.0,87,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,44.0,255.0,270.0,0.0,260.0,0.0,1.8,3.45,0.0,0.0,59.46,0.0,0.0,1793,993.0,250.0,2020-12-17 02:29:57.0,77.86,45.79,"['S108169700159301682', 'S1081726001592303300', 'S108169700160301682', 'S1081726001602303300']",3885.0,12.39,[]
23521,2020-12-16T23:30:45.000,16.5,21.2,294.0,90.0,295.0,70.4,294.0,295.0,43.1,0.0,0.0,0.0,41.0,296.0,0.0,0.0,88,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,157.0,255.0,270.0,0.0,260.0,0.0,1.8,3.45,0.0,0.0,59.55,0.0,0.0,1793,993.0,250.0,2020-12-17 02:30:45.0,77.86,45.79,"['S108169700161301682', 'S108169700162301682', 'S1081726001612303300', 'S1081726001622303300']",3885.0,12.37,[]
23522,2020-12-16T23:31:30.000,16.5,21.2,294.0,90.0,295.0,70.5,294.0,295.0,43.1,0.0,0.0,0.0,41.0,296.0,0.0,0.0,89,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,39.0,255.0,270.0,0.0,260.0,0.0,1.81,3.45,0.0,0.0,59.5,0.0,0.0,1793,992.0,250.0,2020-12-17 02:31:30.0,77.78,45.78,"['S1081726001632303300', 'S108169700164301682', 'S1081726001642303300', 'S108169700163301682']",3885.0,12.29,[]
23523,2020-12-16T23:33:02.000,16.5,21.1,294.0,89.0,295.0,70.4,296.0,295.0,43.1,0.0,0.0,0.0,41.0,296.0,0.0,0.0,91,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,92.0,255.0,270.0,0.0,260.0,0.0,1.8,3.45,0.0,0.0,59.55,0.0,0.0,1793,990.0,250.0,2020-12-17 02:33:02.0,77.61,45.81,"['S108169700168301682', 'S1081726001682303300', 'S108169700167301682', 'S1081726001672303300']",3885.0,12.37,[]
23524,2020-12-16T23:32:14.000,16.5,21.2,294.0,90.0,295.0,70.4,296.0,295.0,43.7,0.0,0.0,0.0,41.0,296.0,0.0,0.0,90,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,44.0,255.0,270.0,0.0,260.0,0.0,1.8,3.45,0.0,0.0,59.63,0.0,0.0,1793,991.0,250.0,2020-12-17 02:32:14.0,77.69,45.78,"['S1081726001652303300', 'S1081726001662303300', 'S108169700166301682', 'S108169700165301682']",3885.0,12.31,[]
23525,2020-12-16T23:33:47.000,16.5,21.2,294.0,89.0,295.0,70.5,293.0,295.0,42.6,0.0,0.0,0.0,41.0,296.0,0.0,0.0,92,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,39.0,255.0,270.0,0.0,260.0,0.0,1.81,3.45,0.0,0.0,59.55,0.0,0.0,1793,993.0,250.0,2020-12-17 02:33:47.0,77.86,45.81,"['S108169700170301682', 'S1081726001702303300', 'S108169700169301682', 'S1081726001692303300']",3885.0,12.36,[]
23526,2020-12-16T23:34:31.000,16.5,21.2,294.0,89.0,295.0,70.5,296.0,295.0,43.7,0.0,0.0,0.0,41.0,296.0,0.0,0.0,93,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,96.0,255.0,270.0,0.0,260.0,0.0,1.8,3.45,0.0,0.0,59.5,0.0,0.0,1793,995.0,250.0,2020-12-17 02:34:31.0,77.99,45.78,"['S108169700172301682', 'S1081726001712303300', 'S1081726001722303300', 'S108169700171301682']",3885.0,12.29,[]
23527,2020-12-16T23:36:04.000,16.5,21.2,295.0,89.0,295.0,70.5,295.0,295.0,43.1,0.0,0.0,0.0,41.0,296.0,0.0,0.0,95,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,40.0,255.0,270.0,0.0,260.0,0.0,1.8,3.45,0.0,0.0,59.72,0.0,0.0,1793,993.0,250.0,2020-12-17 02:36:04.0,77.86,45.8,"['S108169700175301682', 'S1081726001762303300', 'S1081726001752303300', 'S108169700176301682']",3885.0,12.27,[]
23528,2020-12-16T23:35:20.000,16.5,21.2,294.0,89.0,295.0,70.4,293.0,295.0,43.1,0.0,0.0,0.0,41.0,296.0,0.0,0.0,94,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,69.0,255.0,270.0,0.0,260.0,0.0,1.8,3.45,0.0,0.0,59.55,0.0,0.0,1793,994.0,250.0,2020-12-17 02:35:20.0,77.94,45.8,"['S1081726001742303300', 'S1081726001732303300', 'S108169700173301682', 'S108169700174301682']",3885.0,12.31,[]
23529,2020-12-16T23:36:48.000,16.5,21.2,294.0,89.0,295.0,70.4,295.0,295.0,42.6,0.0,0.0,0.0,41.0,296.0,0.0,0.0,96,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,97.0,255.0,270.0,0.0,260.0,0.0,1.8,3.45,0.0,0.0,59.63,0.0,0.0,1793,992.0,250.0,2020-12-17 02:36:48.0,77.78,45.8,"['S1081726001782303300', 'S1081726001772303300', 'S108169700177301682', 'S108169700178301682']",3885.0,12.25,[]
23530,2020-12-16T23:37:37.000,16.5,21.2,294.0,89.0,295.0,70.5,293.0,295.0,43.7,0.0,0.0,0.0,41.0,296.0,0.0,0.0,97,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,26.0,255.0,270.0,0.0,260.0,0.0,1.81,3.45,0.0,0.0,59.8,0.0,0.0,1793,994.0,250.0,2020-12-17 02:37:37.0,77.94,45.81,"['S108169700180301682', 'S1081726001802303300', 'S108169700179301682', 'S1081726001792303300']",3885.0,12.38,[]
23531,2020-12-16T23:38:21.000,16.5,21.2,294.0,89.0,295.0,70.4,296.0,295.0,43.1,0.0,0.0,0.0,41.0,296.0,0.0,0.0,98,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,46.0,255.0,270.0,0.0,260.0,0.0,1.81,3.45,0.0,0.0,59.8,0.0,0.0,1793,993.0,250.0,2020-12-17 02:38:21.0,77.82,45.81,"['S1081726001812303300', 'S108169700181301682', 'S108169700182301682', 'S1081726001822303300']",3885.0,12.29,[]
23532,2020-12-16T23:39:54.000,16.5,21.2,294.0,89.0,295.0,70.5,295.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,100,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,25.0,255.0,270.0,0.0,260.0,0.0,1.81,3.44,0.0,0.0,59.84,0.0,0.0,1793,994.0,250.0,2020-12-17 02:39:54.0,77.94,45.78,"['S108169700186301682', 'S1081726001852303300', 'S1081726001862303300', 'S108169700185301682']",3885.0,12.26,[]
23533,2020-12-16T23:39:06.000,16.5,21.2,294.0,89.0,295.0,70.4,293.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,99,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,96.0,255.0,270.0,0.0,260.0,0.0,1.81,3.45,0.0,0.0,59.84,0.0,0.0,1793,992.0,250.0,2020-12-17 02:39:06.0,77.78,45.8,"['S1081726001832303300', 'S1081726001842303300', 'S108169700184301682', 'S108169700183301682']",3885.0,12.25,[]
23534,2020-12-16T23:41:23.000,16.5,21.2,294.0,89.0,295.0,70.4,295.0,295.0,43.1,0.0,0.0,0.0,39.0,296.0,0.0,0.0,102,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,96.0,255.0,270.0,0.0,260.0,0.0,1.81,3.44,0.0,0.0,59.84,0.0,0.0,1793,993.0,250.0,2020-12-17 02:41:23.0,77.94,45.78,"['S1081726001892303300', 'S1081726001902303300', 'S108169700189301682', 'S108169700190301682']",3885.0,12.34,[]
23535,2020-12-16T23:40:39.000,16.5,21.2,295.0,89.0,295.0,70.4,294.0,295.0,44.2,0.0,0.0,0.0,39.0,296.0,0.0,0.0,101,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,41.0,255.0,270.0,0.0,260.0,0.0,1.81,3.44,0.0,0.0,59.89,0.0,0.0,1793,993.0,250.0,2020-12-17 02:40:39.0,77.86,45.79,"['S1081726001882303300', 'S1081726001872303300', 'S108169700187301682', 'S108169700188301682']",3885.0,12.37,[]
23536,2020-12-16T23:42:56.000,16.5,21.2,294.0,89.0,295.0,70.4,293.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,104,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,39.0,255.0,270.0,0.0,260.0,0.0,1.81,3.44,0.0,0.0,59.89,0.0,0.0,1793,993.0,250.0,2020-12-17 02:42:56.0,77.82,45.8,"['S108169700194301682', 'S1081726001942303300', 'S108169700193301682', 'S1081726001932303300']",3885.0,12.32,[]
23537,2020-12-16T23:42:12.000,16.5,21.2,294.0,89.0,295.0,70.4,297.0,295.0,42.6,0.0,0.0,0.0,40.0,296.0,0.0,0.0,103,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,65.0,255.0,270.0,0.0,260.0,0.0,1.81,3.45,0.0,0.0,59.89,0.0,0.0,1793,994.0,250.0,2020-12-17 02:42:12.0,77.94,45.78,"['S1081726001922303300', 'S1081726001912303300', 'S108169700192301682', 'S108169700191301682']",3885.0,12.33,[]
23538,2020-12-16T23:43:42.000,16.5,21.2,294.0,89.0,295.0,70.4,295.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,105,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,40.0,255.0,270.0,0.0,260.0,0.0,1.81,3.45,0.0,0.0,59.89,0.0,0.0,1793,994.0,250.0,2020-12-17 02:43:42.0,77.99,45.79,"['S108169700196301682', 'S1081726001952303300', 'S108169700195301682', 'S1081726001962303300']",3885.0,12.38,[]
23539,2020-12-16T23:45:15.000,16.5,21.2,294.0,89.0,295.0,70.5,295.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,107,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,60.0,255.0,270.0,0.0,260.0,0.0,1.81,3.45,0.0,0.0,59.8,0.0,0.0,1793,993.0,250.0,2020-12-17 02:45:15.0,77.86,45.8,"['S108169700199301682', 'S108169700200301682', 'S1081726002002303300', 'S1081726001992303300']",3885.0,12.3,[]
23540,2020-12-16T23:44:27.000,16.5,21.2,294.0,89.0,295.0,70.5,293.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,106,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,88.0,255.0,270.0,0.0,260.0,0.0,1.81,3.45,0.0,0.0,59.93,0.0,0.0,1793,995.0,250.0,2020-12-17 02:44:27.0,77.99,45.78,"['S1081726001982303300', 'S108169700198301682', 'S108169700197301682', 'S1081726001972303300']",3885.0,12.31,[]
23541,2020-12-16T23:46:44.000,16.5,21.2,294.0,89.0,295.0,70.4,294.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,109,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,94.0,255.0,270.0,0.0,260.0,0.0,1.8,3.44,0.0,0.0,59.59,0.0,0.0,1793,988.0,250.0,2020-12-17 02:46:44.0,77.48,45.8,"['S108169700203301682', 'S1081726002042303300', 'S1081726002032303300', 'S108169700204301682']",3885.0,12.36,[]
23542,2020-12-16T23:45:59.000,16.5,21.2,294.0,89.0,295.0,70.4,294.0,295.0,43.7,0.0,0.0,0.0,40.0,296.0,0.0,0.0,108,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,40.0,255.0,270.0,0.0,260.0,0.0,1.81,3.45,0.0,0.0,59.84,0.0,0.0,1793,989.0,250.0,2020-12-17 02:45:59.0,77.61,45.81,"['S1081726002012303300', 'S108169700201301682', 'S1081726002022303300', 'S108169700202301682']",3885.0,12.37,[]
23543,2020-12-16T23:47:33.000,16.5,21.2,294.0,89.0,295.0,70.4,297.0,295.0,43.7,0.0,0.0,0.0,40.0,296.0,0.0,0.0,110,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,78.0,255.0,270.0,0.0,260.0,0.0,1.81,3.45,0.0,0.0,59.59,0.0,0.0,1793,987.0,250.0,2020-12-17 02:47:33.0,77.39,45.79,"['S1081726002062303300', 'S108169700206301682', 'S108169700205301682', 'S1081726002052303300']",3885.0,12.34,[]
23544,2020-12-16T23:48:17.000,16.5,21.3,295.0,89.0,295.0,70.5,293.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,111,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,39.0,255.0,270.0,0.0,260.0,0.0,1.81,3.45,0.0,0.0,59.76,0.0,0.0,1793,992.0,250.0,2020-12-17 02:48:17.0,77.73,45.78,"['S108169700207301682', 'S1081726002082303300', 'S108169700208301682', 'S1081726002072303300']",3885.0,12.33,[]
23545,2020-12-16T23:49:50.000,16.5,21.2,294.0,89.0,295.0,70.4,293.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,113,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,49.0,255.0,270.0,0.0,260.0,0.0,1.81,3.45,0.0,0.0,59.72,0.0,0.0,1793,988.0,250.0,2020-12-17 02:49:50.0,77.48,45.77,"['S108169700211301682', 'S1081726002112303300', 'S1081726002122303300', 'S108169700212301682']",3885.0,12.37,[]
23546,2020-12-16T23:49:01.000,16.5,21.2,294.0,89.0,295.0,70.4,297.0,295.0,44.2,0.0,0.0,0.0,40.0,296.0,0.0,0.0,112,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,91.0,255.0,270.0,0.0,260.0,0.0,1.81,3.45,0.0,0.0,59.67,0.0,0.0,1793,991.0,250.0,2020-12-17 02:49:01.0,77.65,45.8,"['S1081726002102303300', 'S108169700210301682', 'S108169700209301682', 'S1081726002092303300']",3885.0,12.32,[]
23547,2020-12-16T23:50:34.000,16.5,21.2,294.0,89.0,295.0,70.4,295.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,114,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,40.0,255.0,270.0,0.0,260.0,0.0,1.81,3.45,0.0,0.0,59.67,0.0,0.0,1793,988.0,250.0,2020-12-17 02:50:34.0,77.52,45.81,"['S108169700214301682', 'S1081726002142303300', 'S1081726002132303300', 'S108169700213301682']",3885.0,12.36,[]
23548,2020-12-16T23:52:07.000,16.5,21.2,294.0,89.0,295.0,70.5,293.0,295.0,43.7,0.0,0.0,0.0,40.0,296.0,0.0,0.0,116,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,27.0,255.0,270.0,0.0,260.0,0.0,1.81,3.45,0.0,0.0,59.59,0.0,0.0,1793,991.0,250.0,2020-12-17 02:52:07.0,77.65,45.78,"['S1081726002172303300', 'S1081726002182303300', 'S108169700218301682', 'S108169700217301682']",3885.0,12.37,[]
23549,2020-12-16T23:51:19.000,16.5,21.2,294.0,89.0,295.0,70.4,297.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,115,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,96.0,255.0,270.0,0.0,260.0,0.0,1.81,3.45,0.0,0.0,59.63,0.0,0.0,1793,989.0,250.0,2020-12-17 02:51:19.0,77.52,45.79,"['S1081726002152303300', 'S1081726002162303300', 'S108169700216301682', 'S108169700215301682']",3885.0,12.39,[]
